date;level
3/4/2013 09:00;-0.044
3/4/2013 09:05;-0.02
3/4/2013 09:10;-0.012
3/4/2013 09:15;-0.013
3/4/2013 09:20;-0.006
3/4/2013 09:25;-0.01
3/4/2013 09:30;0.013
3/4/2013 09:35;0.031
3/4/2013 09:40;0.028
3/4/2013 09:45;0.051
3/4/2013 09:50;0.061
3/4/2013 09:55;0.073
3/4/2013 10:00;0.085
3/4/2013 10:05;0.098
3/4/2013 10:10;0.11
3/4/2013 10:15;0.125
3/4/2013 10:20;0.149
3/4/2013 10:25;0.155
3/4/2013 10:30;0.163
3/4/2013 10:35;0.2
3/4/2013 10:40;0.178
3/4/2013 10:45;0.204
3/4/2013 10:50;0.214
3/4/2013 10:55;0.224
3/4/2013 11:00;0.248
3/4/2013 11:05;0.244
3/4/2013 11:10;0.267
3/4/2013 11:15;0.268
3/4/2013 11:20;0.279
3/4/2013 11:25;0.279
3/4/2013 11:30;0.309
3/4/2013 11:35;0.298
3/4/2013 11:40;0.311
3/4/2013 11:45;0.321
3/4/2013 11:50;0.357
3/4/2013 11:55;0.341
3/4/2013 12:00;0.356
3/4/2013 12:05;0.357
3/4/2013 12:10;0.349
3/4/2013 12:15;0.383
3/4/2013 12:20;0.378
3/4/2013 12:25;0.366
3/4/2013 12:30;0.398
3/4/2013 12:35;0.387
3/4/2013 12:40;0.413
3/4/2013 12:45;0.425
3/4/2013 12:50;0.392
3/4/2013 12:55;0.41
3/4/2013 13:00;0.409
3/4/2013 13:05;0.415
3/4/2013 13:10;0.41
3/4/2013 13:15;0.396
3/4/2013 13:20;0.413
3/4/2013 13:25;0.434
3/4/2013 13:30;0.403
3/4/2013 13:35;0.398
3/4/2013 13:40;0.419
3/4/2013 13:45;0.418
3/4/2013 13:50;0.417
3/4/2013 13:55;0.4
3/4/2013 14:00;0.407
3/4/2013 14:05;0.401
3/4/2013 14:10;0.39
3/4/2013 14:15;0.393
3/4/2013 14:20;0.394
3/4/2013 14:25;0.368
3/4/2013 14:30;0.352
3/4/2013 14:35;0.385
3/4/2013 14:40;0.373
3/4/2013 14:45;0.356
3/4/2013 14:50;0.333
3/4/2013 14:55;0.335
3/4/2013 15:00;0.313
3/4/2013 15:05;0.32
3/4/2013 15:10;0.318
3/4/2013 15:15;0.314
3/4/2013 15:20;0.291
3/4/2013 15:25;0.257
3/4/2013 15:30;0.278
3/4/2013 15:35;0.267
3/4/2013 15:40;0.241
3/4/2013 15:45;0.226
3/4/2013 15:50;0.221
3/4/2013 15:55;0.204
3/4/2013 16:00;0.202
3/4/2013 16:05;0.193
3/4/2013 16:10;0.154
3/4/2013 16:15;0.17
3/4/2013 16:20;0.145
3/4/2013 16:25;0.145
3/4/2013 16:30;0.13
3/4/2013 16:35;0.09
3/4/2013 16:40;0.11
3/4/2013 16:45;0.091
3/4/2013 16:50;0.073
3/4/2013 16:55;0.068
3/4/2013 17:00;0.063
3/4/2013 17:05;0.04
3/4/2013 17:10;0.014
3/4/2013 17:15;0.022
3/4/2013 17:20;-0.01
3/4/2013 17:25;-0.015
3/4/2013 17:30;-0.025
3/4/2013 17:35;-0.049
3/4/2013 17:40;-0.039
3/4/2013 17:45;-0.069
3/4/2013 17:50;-0.075
3/4/2013 17:55;-0.096
3/4/2013 18:00;-0.106
3/4/2013 18:05;-0.106
3/4/2013 18:10;-0.109
3/4/2013 18:15;-0.138
3/4/2013 18:20;-0.148
3/4/2013 18:25;-0.167
3/4/2013 18:30;-0.158
3/4/2013 18:35;-0.176
3/4/2013 18:40;-0.187
3/4/2013 18:45;-0.195
3/4/2013 18:50;-0.194
3/4/2013 18:55;-0.203
3/4/2013 19:00;-0.235
3/4/2013 19:05;-0.224
3/4/2013 19:10;-0.232
3/4/2013 19:15;-0.212
3/4/2013 19:20;-0.243
3/4/2013 19:25;-0.265
3/4/2013 19:30;-0.257
3/4/2013 19:35;-0.248
3/4/2013 19:40;-0.244
3/4/2013 19:45;-0.267
3/4/2013 19:50;-0.258
3/4/2013 19:55;-0.267
3/4/2013 20:00;-0.278
3/4/2013 20:05;-0.276
3/4/2013 20:10;-0.251
3/4/2013 20:15;-0.268
3/4/2013 20:20;-0.275
3/4/2013 20:25;-0.287
3/4/2013 20:30;-0.246
3/4/2013 20:35;-0.267
3/4/2013 20:40;-0.273
3/4/2013 20:45;-0.269
3/4/2013 20:50;-0.267
3/4/2013 20:55;-0.277
3/4/2013 21:00;-0.257
3/4/2013 21:05;-0.257
3/4/2013 21:10;-0.266
3/4/2013 21:15;-0.26
3/4/2013 21:20;-0.258
3/4/2013 21:25;-0.239
3/4/2013 21:30;-0.243
3/4/2013 21:35;-0.228
3/4/2013 21:40;-0.224
3/4/2013 21:45;-0.215
3/4/2013 21:50;-0.212
3/4/2013 21:55;-0.215
3/4/2013 22:00;-0.21
3/4/2013 22:05;-0.204
3/4/2013 22:10;-0.202
3/4/2013 22:15;-0.188
3/4/2013 22:20;-0.194
3/4/2013 22:25;-0.172
3/4/2013 22:30;-0.199
3/4/2013 22:35;-0.177
3/4/2013 22:40;-0.15
3/4/2013 22:45;-0.15
3/4/2013 22:50;-0.159
3/4/2013 22:55;-0.133
3/4/2013 23:00;-0.138
3/4/2013 23:05;-0.161
3/4/2013 23:10;-0.125
3/4/2013 23:15;-0.109
3/4/2013 23:20;-0.096
3/4/2013 23:25;-0.116
3/4/2013 23:30;-0.087
3/4/2013 23:35;-0.086
3/4/2013 23:40;-0.075
3/4/2013 23:45;-0.053
3/4/2013 23:50;-0.069
3/4/2013 23:55;-0.061
4/4/2013 00:00;-0.058
4/4/2013 00:05;-0.034
4/4/2013 00:10;-0.026
4/4/2013 00:15;-0.052
4/4/2013 00:20;-0.028
4/4/2013 00:25;-0.047
4/4/2013 00:30;-0.028
4/4/2013 00:35;-0.02
4/4/2013 00:40;-0.023
4/4/2013 00:45;-0.008
4/4/2013 00:50;0.006
4/4/2013 00:55;0.018
4/4/2013 01:00;0.001
4/4/2013 01:05;-0.002
4/4/2013 01:10;-0.009
4/4/2013 01:15;0.03
4/4/2013 01:20;0.009
4/4/2013 01:25;0.042
4/4/2013 01:30;0.027
4/4/2013 01:35;0.016
4/4/2013 01:40;0.023
4/4/2013 01:45;0.01
4/4/2013 01:50;0.033
4/4/2013 01:55;0.018
4/4/2013 02:00;0.016
4/4/2013 02:05;0.019
4/4/2013 02:10;0.039
4/4/2013 02:15;0.034
4/4/2013 02:20;0.023
4/4/2013 02:25;0.019
4/4/2013 02:30;0.01
4/4/2013 02:35;0.029
4/4/2013 02:40;0.015
4/4/2013 02:45;0.02
4/4/2013 02:50;-0.008
4/4/2013 02:55;0.016
4/4/2013 03:00;0.02
4/4/2013 03:05;0.02
4/4/2013 03:10;0.008
4/4/2013 03:15;-0.005
4/4/2013 03:20;-0.006
4/4/2013 03:25;-0.014
4/4/2013 03:30;-0.013
4/4/2013 03:35;0.012
4/4/2013 03:40;-0.007
4/4/2013 03:45;-0.018
4/4/2013 03:50;-0.033
4/4/2013 03:55;-0.051
4/4/2013 04:00;-0.031
4/4/2013 04:05;-0.046
4/4/2013 04:10;-0.041
4/4/2013 04:15;-0.076
4/4/2013 04:20;-0.048
4/4/2013 04:25;-0.068
4/4/2013 04:30;-0.042
4/4/2013 04:35;-0.052
4/4/2013 04:40;-0.071
4/4/2013 04:45;-0.085
4/4/2013 04:50;-0.07
4/4/2013 04:55;-0.105
4/4/2013 05:00;-0.092
4/4/2013 05:05;-0.121
4/4/2013 05:10;-0.117
4/4/2013 05:15;-0.114
4/4/2013 05:20;-0.132
4/4/2013 05:25;-0.12
4/4/2013 05:30;-0.138
4/4/2013 05:35;-0.143
4/4/2013 05:40;-0.161
4/4/2013 05:45;-0.159
4/4/2013 05:50;-0.146
4/4/2013 05:55;-0.162
4/4/2013 06:00;-0.164
4/4/2013 06:05;-0.176
4/4/2013 06:10;-0.195
4/4/2013 06:15;-0.176
4/4/2013 06:20;-0.195
4/4/2013 06:25;-0.192
4/4/2013 06:30;-0.206
4/4/2013 06:35;-0.158
4/4/2013 06:40;-0.194
4/4/2013 06:45;-0.181
4/4/2013 06:50;-0.181
4/4/2013 06:55;-0.211
4/4/2013 07:00;-0.192
4/4/2013 07:05;-0.216
4/4/2013 07:10;-0.199
4/4/2013 07:15;-0.206
4/4/2013 07:20;-0.205
4/4/2013 07:25;-0.203
4/4/2013 07:30;-0.201
4/4/2013 07:35;-0.192
4/4/2013 07:40;-0.201
4/4/2013 07:45;-0.211
4/4/2013 07:50;-0.234
4/4/2013 07:55;-0.23
4/4/2013 08:00;-0.189
4/4/2013 08:05;-0.205
4/4/2013 08:10;-0.214
4/4/2013 08:15;-0.195
4/4/2013 08:20;-0.203
4/4/2013 08:25;-0.178
4/4/2013 08:30;-0.18
4/4/2013 08:35;-0.195
4/4/2013 08:40;-0.173
4/4/2013 08:45;-0.187
4/4/2013 08:50;-0.161
4/4/2013 08:55;-0.182
4/4/2013 09:00;-0.165
4/4/2013 09:05;-0.139
4/4/2013 09:10;-0.128
4/4/2013 09:15;-0.149
4/4/2013 09:20;-0.157
4/4/2013 09:25;-0.115
4/4/2013 09:30;-0.122
4/4/2013 09:35;-0.102
4/4/2013 09:40;-0.101
4/4/2013 09:45;-0.1
4/4/2013 09:50;-0.089
4/4/2013 09:55;-0.094
4/4/2013 10:00;-0.059
4/4/2013 10:05;-0.058
4/4/2013 10:10;-0.059
4/4/2013 10:15;-0.046
4/4/2013 10:20;-0.004
4/4/2013 10:25;-0.027
4/4/2013 10:30;-0.004
4/4/2013 10:35;0.013
4/4/2013 10:40;0.002
4/4/2013 10:45;0.029
4/4/2013 10:50;0.027
4/4/2013 10:55;0.03
4/4/2013 11:00;0.036
4/4/2013 11:05;0.063
4/4/2013 11:10;0.101
4/4/2013 11:15;0.106
4/4/2013 11:20;0.116
4/4/2013 11:25;0.142
4/4/2013 11:30;0.133
4/4/2013 11:35;0.127
4/4/2013 11:40;0.14
4/4/2013 11:45;0.154
4/4/2013 11:50;0.18
4/4/2013 11:55;0.185
4/4/2013 12:00;0.193
4/4/2013 12:05;0.199
4/4/2013 12:10;0.211
4/4/2013 12:15;0.244
4/4/2013 12:20;0.247
4/4/2013 12:25;0.236
4/4/2013 12:30;0.26
4/4/2013 12:35;0.266
4/4/2013 12:40;0.292
4/4/2013 12:45;0.29
4/4/2013 12:50;0.302
4/4/2013 12:55;0.311
4/4/2013 13:00;0.323
4/4/2013 13:05;0.324
4/4/2013 13:10;0.341
4/4/2013 13:15;0.337
4/4/2013 13:20;0.331
4/4/2013 13:25;0.369
4/4/2013 13:30;0.38
4/4/2013 13:35;0.361
4/4/2013 13:40;0.382
4/4/2013 13:45;0.368
4/4/2013 13:50;0.386
4/4/2013 13:55;0.406
4/4/2013 14:00;0.394
4/4/2013 14:05;0.394
4/4/2013 14:10;0.4
4/4/2013 14:15;0.41
4/4/2013 14:20;0.409
4/4/2013 14:25;0.412
4/4/2013 14:30;0.399
4/4/2013 14:35;0.412
4/4/2013 14:40;0.408
4/4/2013 14:45;0.424
4/4/2013 14:50;0.408
4/4/2013 14:55;0.411
4/4/2013 15:00;0.416
4/4/2013 15:05;0.407
4/4/2013 15:10;0.399
4/4/2013 15:15;0.398
4/4/2013 15:20;0.394
4/4/2013 15:25;0.397
4/4/2013 15:30;0.38
4/4/2013 15:35;0.383
4/4/2013 15:40;0.4
4/4/2013 15:45;0.367
4/4/2013 15:50;0.361
4/4/2013 15:55;0.342
4/4/2013 16:00;0.343
4/4/2013 16:05;0.353
4/4/2013 16:10;0.342
4/4/2013 16:15;0.314
4/4/2013 16:20;0.322
4/4/2013 16:25;0.315
4/4/2013 16:30;0.305
4/4/2013 16:35;0.29
4/4/2013 16:40;0.274
4/4/2013 16:45;0.255
4/4/2013 16:50;0.256
4/4/2013 16:55;0.226
4/4/2013 17:00;0.231
4/4/2013 17:05;0.207
4/4/2013 17:10;0.21
4/4/2013 17:15;0.174
4/4/2013 17:20;0.195
4/4/2013 17:25;0.183
4/4/2013 17:30;0.156
4/4/2013 17:35;0.137
4/4/2013 17:40;0.138
4/4/2013 17:45;0.118
4/4/2013 17:50;0.118
4/4/2013 17:55;0.087
4/4/2013 18:00;0.095
4/4/2013 18:05;0.066
4/4/2013 18:10;0.041
4/4/2013 18:15;0.054
4/4/2013 18:20;0.057
4/4/2013 18:25;0.022
4/4/2013 18:30;0.033
4/4/2013 18:35;-0.015
4/4/2013 18:40;-0.026
4/4/2013 18:45;-0.019
4/4/2013 18:50;-0.062
4/4/2013 18:55;-0.077
4/4/2013 19:00;-0.064
4/4/2013 19:05;-0.046
4/4/2013 19:10;-0.095
4/4/2013 19:15;-0.112
4/4/2013 19:20;-0.104
4/4/2013 19:25;-0.122
4/4/2013 19:30;-0.121
4/4/2013 19:35;-0.166
4/4/2013 19:40;-0.151
4/4/2013 19:45;-0.148
4/4/2013 19:50;-0.172
4/4/2013 19:55;-0.186
4/4/2013 20:00;-0.196
4/4/2013 20:05;-0.209
4/4/2013 20:10;-0.219
4/4/2013 20:15;-0.214
4/4/2013 20:20;-0.21
4/4/2013 20:25;-0.224
4/4/2013 20:30;-0.22
4/4/2013 20:35;-0.24
4/4/2013 20:40;-0.245
4/4/2013 20:45;-0.258
4/4/2013 20:50;-0.239
4/4/2013 20:55;-0.25
4/4/2013 21:00;-0.263
4/4/2013 21:05;-0.271
4/4/2013 21:10;-0.258
4/4/2013 21:15;-0.271
4/4/2013 21:20;-0.264
4/4/2013 21:25;-0.267
4/4/2013 21:30;-0.258
4/4/2013 21:35;-0.265
4/4/2013 21:40;-0.242
4/4/2013 21:45;-0.262
4/4/2013 21:50;-0.277
4/4/2013 21:55;-0.277
4/4/2013 22:00;-0.264
4/4/2013 22:05;-0.265
4/4/2013 22:10;-0.24
4/4/2013 22:15;-0.262
4/4/2013 22:20;-0.242
4/4/2013 22:25;-0.241
4/4/2013 22:30;-0.248
4/4/2013 22:35;-0.25
4/4/2013 22:40;-0.231
4/4/2013 22:45;-0.216
4/4/2013 22:50;-0.223
4/4/2013 22:55;-0.216
4/4/2013 23:00;-0.222
4/4/2013 23:05;-0.192
4/4/2013 23:10;-0.196
4/4/2013 23:15;-0.195
4/4/2013 23:20;-0.196
4/4/2013 23:25;-0.174
4/4/2013 23:30;-0.168
4/4/2013 23:35;-0.178
4/4/2013 23:40;-0.142
4/4/2013 23:45;-0.149
4/4/2013 23:50;-0.141
4/4/2013 23:55;-0.115
5/4/2013 00:00;-0.145
5/4/2013 00:05;-0.113
5/4/2013 00:10;-0.125
5/4/2013 00:15;-0.11
5/4/2013 00:20;-0.102
5/4/2013 00:25;-0.083
5/4/2013 00:30;-0.106
5/4/2013 00:35;-0.061
5/4/2013 00:40;-0.053
5/4/2013 00:45;-0.054
5/4/2013 00:50;-0.048
5/4/2013 00:55;-0.045
5/4/2013 01:00;-0.061
5/4/2013 01:05;-0.024
5/4/2013 01:10;-0.009
5/4/2013 01:15;-0.019
5/4/2013 01:20;-0.008
5/4/2013 01:25;0.006
5/4/2013 01:30;0.01
5/4/2013 01:35;0.028
5/4/2013 01:40;0.003
5/4/2013 01:45;0.03
5/4/2013 01:50;0.027
5/4/2013 01:55;0.04
5/4/2013 02:00;0.038
5/4/2013 02:05;0.05
5/4/2013 02:10;0.046
5/4/2013 02:15;0.048
5/4/2013 02:20;0.038
5/4/2013 02:25;0.049
5/4/2013 02:30;0.062
5/4/2013 02:35;0.062
5/4/2013 02:40;0.055
5/4/2013 02:45;0.068
5/4/2013 02:50;0.079
5/4/2013 02:55;0.077
5/4/2013 03:00;0.096
5/4/2013 03:05;0.085
5/4/2013 03:10;0.085
5/4/2013 03:15;0.101
5/4/2013 03:20;0.101
5/4/2013 03:25;0.091
5/4/2013 03:30;0.099
5/4/2013 03:35;0.074
5/4/2013 03:40;0.107
5/4/2013 03:45;0.082
5/4/2013 03:50;0.083
5/4/2013 03:55;0.092
5/4/2013 04:00;0.105
5/4/2013 04:05;0.082
5/4/2013 04:10;0.106
5/4/2013 04:15;0.09
5/4/2013 04:20;0.087
5/4/2013 04:25;0.055
5/4/2013 04:30;0.084
5/4/2013 04:35;0.077
5/4/2013 04:40;0.073
5/4/2013 04:45;0.049
5/4/2013 04:50;0.057
5/4/2013 04:55;0.062
5/4/2013 05:00;0.044
5/4/2013 05:05;0.055
5/4/2013 05:10;0.035
5/4/2013 05:15;0.031
5/4/2013 05:20;0.035
5/4/2013 05:25;0.03
5/4/2013 05:30;0.038
5/4/2013 05:35;0.008
5/4/2013 05:40;0.016
5/4/2013 05:45;0.008
5/4/2013 05:50;-0.005
5/4/2013 05:55;-0.009
5/4/2013 06:00;-0.013
5/4/2013 06:05;-0.017
5/4/2013 06:10;-0.036
5/4/2013 06:15;-0.025
5/4/2013 06:20;-0.048
5/4/2013 06:25;-0.032
5/4/2013 06:30;-0.034
5/4/2013 06:35;-0.069
5/4/2013 06:40;-0.07
5/4/2013 06:45;-0.078
5/4/2013 06:50;-0.068
5/4/2013 06:55;-0.081
5/4/2013 07:00;-0.097
5/4/2013 07:05;-0.089
5/4/2013 07:10;-0.092
5/4/2013 07:15;-0.11
5/4/2013 07:20;-0.1
5/4/2013 07:25;-0.131
5/4/2013 07:30;-0.116
5/4/2013 07:35;-0.134
5/4/2013 07:40;-0.139
5/4/2013 07:45;-0.159
5/4/2013 07:50;-0.151
5/4/2013 07:55;-0.153
5/4/2013 08:00;-0.158
5/4/2013 08:05;-0.152
5/4/2013 08:10;-0.16
5/4/2013 08:15;-0.159
5/4/2013 08:20;-0.172
5/4/2013 08:25;-0.176
5/4/2013 08:30;-0.17
5/4/2013 08:35;-0.179
5/4/2013 08:40;-0.157
5/4/2013 08:45;-0.185
5/4/2013 08:50;-0.167
5/4/2013 08:55;-0.202
5/4/2013 09:00;-0.182
5/4/2013 09:05;-0.178
5/4/2013 09:10;-0.203
5/4/2013 09:15;-0.196
5/4/2013 09:20;-0.193
5/4/2013 09:25;-0.181
5/4/2013 09:30;-0.171
5/4/2013 09:35;-0.172
5/4/2013 09:40;-0.182
5/4/2013 09:45;-0.149
5/4/2013 09:50;-0.17
5/4/2013 09:55;-0.151
5/4/2013 10:00;-0.155
5/4/2013 10:05;-0.129
5/4/2013 10:10;-0.149
5/4/2013 10:15;-0.124
5/4/2013 10:20;-0.168
5/4/2013 10:25;-0.117
5/4/2013 10:30;-0.128
5/4/2013 10:35;-0.112
5/4/2013 10:40;-0.1
5/4/2013 10:45;-0.102
5/4/2013 10:50;-0.104
5/4/2013 10:55;-0.072
5/4/2013 11:00;-0.086
5/4/2013 11:05;-0.059
5/4/2013 11:10;-0.061
5/4/2013 11:15;-0.027
5/4/2013 11:20;-0.026
5/4/2013 11:25;-0.015
5/4/2013 11:30;-0.018
5/4/2013 11:35;-0.026
5/4/2013 11:40;0.014
5/4/2013 11:45;0.01
5/4/2013 11:50;0.035
5/4/2013 11:55;0.036
5/4/2013 12:00;0.046
5/4/2013 12:05;0.045
5/4/2013 12:10;0.071
5/4/2013 12:15;0.081
5/4/2013 12:20;0.103
5/4/2013 12:25;0.132
5/4/2013 12:30;0.122
5/4/2013 12:35;0.142
5/4/2013 12:40;0.137
5/4/2013 12:45;0.169
5/4/2013 12:50;0.192
5/4/2013 12:55;0.195
5/4/2013 13:00;0.165
5/4/2013 13:05;0.211
5/4/2013 13:10;0.23
5/4/2013 13:15;0.253
5/4/2013 13:20;0.255
5/4/2013 13:25;0.262
5/4/2013 13:30;0.264
5/4/2013 13:35;0.273
5/4/2013 13:40;0.294
5/4/2013 13:45;0.308
5/4/2013 13:50;0.329
5/4/2013 13:55;0.32
5/4/2013 14:00;0.34
5/4/2013 14:05;0.315
5/4/2013 14:10;0.352
5/4/2013 14:15;0.356
5/4/2013 14:20;0.374
5/4/2013 14:25;0.359
5/4/2013 14:30;0.411
5/4/2013 14:35;0.396
5/4/2013 14:40;0.409
5/4/2013 14:45;0.404
5/4/2013 14:50;0.417
5/4/2013 14:55;0.422
5/4/2013 15:00;0.429
5/4/2013 15:05;0.42
5/4/2013 15:10;0.443
5/4/2013 15:15;0.419
5/4/2013 15:20;0.419
5/4/2013 15:25;0.429
5/4/2013 15:30;0.429
5/4/2013 15:35;0.434
5/4/2013 15:40;0.433
5/4/2013 15:45;0.435
5/4/2013 15:50;0.424
5/4/2013 15:55;0.445
5/4/2013 16:00;0.411
5/4/2013 16:05;0.434
5/4/2013 16:10;0.44
5/4/2013 16:15;0.433
5/4/2013 16:20;0.436
5/4/2013 16:25;0.43
5/4/2013 16:30;0.417
5/4/2013 16:35;0.414
5/4/2013 16:40;0.416
5/4/2013 16:45;0.4
5/4/2013 16:50;0.391
5/4/2013 16:55;0.367
5/4/2013 17:00;0.377
5/4/2013 17:05;0.366
5/4/2013 17:10;0.377
5/4/2013 17:15;0.362
5/4/2013 17:20;0.342
5/4/2013 17:25;0.326
5/4/2013 17:30;0.324
5/4/2013 17:35;0.326
5/4/2013 17:40;0.294
5/4/2013 17:45;0.293
5/4/2013 17:50;0.253
5/4/2013 17:55;0.259
5/4/2013 18:00;0.262
5/4/2013 18:05;0.245
5/4/2013 18:10;0.226
5/4/2013 18:15;0.209
5/4/2013 18:20;0.208
5/4/2013 18:25;0.204
5/4/2013 18:30;0.181
5/4/2013 18:35;0.146
5/4/2013 18:40;0.151
5/4/2013 18:45;0.142
5/4/2013 18:50;0.121
5/4/2013 18:55;0.108
5/4/2013 19:00;0.093
5/4/2013 19:05;0.077
5/4/2013 19:10;0.06
5/4/2013 19:15;0.043
5/4/2013 19:20;0.019
5/4/2013 19:25;0.015
5/4/2013 19:30;-0.001
5/4/2013 19:35;-0.034
5/4/2013 19:40;-0.025
5/4/2013 19:45;-0.048
5/4/2013 19:50;-0.065
5/4/2013 19:55;-0.081
5/4/2013 20:00;-0.095
5/4/2013 20:05;-0.094
5/4/2013 20:10;-0.094
5/4/2013 20:15;-0.123
5/4/2013 20:20;-0.131
5/4/2013 20:25;-0.146
5/4/2013 20:30;-0.157
5/4/2013 20:35;-0.171
5/4/2013 20:40;-0.172
5/4/2013 20:45;-0.186
5/4/2013 20:50;-0.202
5/4/2013 20:55;-0.221
5/4/2013 21:00;-0.216
5/4/2013 21:05;-0.25
5/4/2013 21:10;-0.246
5/4/2013 21:15;-0.248
5/4/2013 21:20;-0.239
5/4/2013 21:25;-0.271
5/4/2013 21:30;-0.268
5/4/2013 21:35;-0.26
5/4/2013 21:40;-0.249
5/4/2013 21:45;-0.284
5/4/2013 21:50;-0.279
5/4/2013 21:55;-0.297
5/4/2013 22:00;-0.294
5/4/2013 22:05;-0.305
5/4/2013 22:10;-0.279
5/4/2013 22:15;-0.313
5/4/2013 22:20;-0.29
5/4/2013 22:25;-0.293
5/4/2013 22:30;-0.285
5/4/2013 22:35;-0.293
5/4/2013 22:40;-0.294
5/4/2013 22:45;-0.289
5/4/2013 22:50;-0.288
5/4/2013 22:55;-0.293
5/4/2013 23:00;-0.288
5/4/2013 23:05;-0.28
5/4/2013 23:10;-0.299
5/4/2013 23:15;-0.267
5/4/2013 23:20;-0.272
5/4/2013 23:25;-0.284
5/4/2013 23:30;-0.268
5/4/2013 23:35;-0.26
5/4/2013 23:40;-0.252
5/4/2013 23:45;-0.236
5/4/2013 23:50;-0.219
5/4/2013 23:55;-0.23
6/4/2013 00:00;-0.233
6/4/2013 00:05;-0.202
6/4/2013 00:10;-0.196
6/4/2013 00:15;-0.19
6/4/2013 00:20;-0.202
6/4/2013 00:25;-0.18
6/4/2013 00:30;-0.197
6/4/2013 00:35;-0.165
6/4/2013 00:40;-0.147
6/4/2013 00:45;-0.154
6/4/2013 00:50;-0.149
6/4/2013 00:55;-0.127
6/4/2013 01:00;-0.107
6/4/2013 01:05;-0.096
6/4/2013 01:10;-0.091
6/4/2013 01:15;-0.091
6/4/2013 01:20;-0.077
6/4/2013 01:25;-0.063
6/4/2013 01:30;-0.049
6/4/2013 01:35;-0.032
6/4/2013 01:40;-0.038
6/4/2013 01:45;-0.024
6/4/2013 01:50;0
6/4/2013 01:55;-0.004
6/4/2013 02:00;0.022
6/4/2013 02:05;0.003
6/4/2013 02:10;0.029
6/4/2013 02:15;0.04
6/4/2013 02:20;0.047
6/4/2013 02:25;0.039
6/4/2013 02:30;0.052
6/4/2013 02:35;0.049
6/4/2013 02:40;0.076
6/4/2013 02:45;0.091
6/4/2013 02:50;0.092
6/4/2013 02:55;0.087
6/4/2013 03:00;0.09
6/4/2013 03:05;0.086
6/4/2013 03:10;0.104
6/4/2013 03:15;0.124
6/4/2013 03:20;0.121
6/4/2013 03:25;0.134
6/4/2013 03:30;0.134
6/4/2013 03:35;0.137
6/4/2013 03:40;0.15
6/4/2013 03:45;0.144
6/4/2013 03:50;0.141
6/4/2013 03:55;0.174
6/4/2013 04:00;0.17
6/4/2013 04:05;0.169
6/4/2013 04:10;0.159
6/4/2013 04:15;0.173
6/4/2013 04:20;0.172
6/4/2013 04:25;0.175
6/4/2013 04:30;0.201
6/4/2013 04:35;0.178
6/4/2013 04:40;0.17
6/4/2013 04:45;0.17
6/4/2013 04:50;0.175
6/4/2013 04:55;0.174
6/4/2013 05:00;0.169
6/4/2013 05:05;0.182
6/4/2013 05:10;0.154
6/4/2013 05:15;0.152
6/4/2013 05:20;0.168
6/4/2013 05:25;0.155
6/4/2013 05:30;0.147
6/4/2013 05:35;0.151
6/4/2013 05:40;0.134
6/4/2013 05:45;0.147
6/4/2013 05:50;0.138
6/4/2013 05:55;0.116
6/4/2013 06:00;0.123
6/4/2013 06:05;0.111
6/4/2013 06:10;0.115
6/4/2013 06:15;0.101
6/4/2013 06:20;0.093
6/4/2013 06:25;0.077
6/4/2013 06:30;0.093
6/4/2013 06:35;0.075
6/4/2013 06:40;0.073
6/4/2013 06:45;0.07
6/4/2013 06:50;0.032
6/4/2013 06:55;0.041
6/4/2013 07:00;0.027
6/4/2013 07:05;0.028
6/4/2013 07:10;0.031
6/4/2013 07:15;0.012
6/4/2013 07:20;0.004
6/4/2013 07:25;-0.001
6/4/2013 07:30;-0.019
6/4/2013 07:35;-0.019
6/4/2013 07:40;-0.042
6/4/2013 07:45;-0.052
6/4/2013 07:50;-0.052
6/4/2013 07:55;-0.051
6/4/2013 08:00;-0.068
6/4/2013 08:05;-0.094
6/4/2013 08:10;-0.117
6/4/2013 08:15;-0.111
6/4/2013 08:20;-0.114
6/4/2013 08:25;-0.116
6/4/2013 08:30;-0.112
6/4/2013 08:35;-0.131
6/4/2013 08:40;-0.153
6/4/2013 08:45;-0.149
6/4/2013 08:50;-0.147
6/4/2013 08:55;-0.16
6/4/2013 09:00;-0.176
6/4/2013 09:05;-0.172
6/4/2013 09:10;-0.194
6/4/2013 09:15;-0.191
6/4/2013 09:20;-0.19
6/4/2013 09:25;-0.188
6/4/2013 09:30;-0.199
6/4/2013 09:35;-0.192
6/4/2013 09:40;-0.203
6/4/2013 09:45;-0.219
6/4/2013 09:50;-0.202
6/4/2013 09:55;-0.216
6/4/2013 10:00;-0.214
6/4/2013 10:05;-0.215
6/4/2013 10:10;-0.203
6/4/2013 10:15;-0.215
6/4/2013 10:20;-0.228
6/4/2013 10:25;-0.222
6/4/2013 10:30;-0.223
6/4/2013 10:35;-0.207
6/4/2013 10:40;-0.199
6/4/2013 10:45;-0.208
6/4/2013 10:50;-0.211
6/4/2013 10:55;-0.217
6/4/2013 11:00;-0.206
6/4/2013 11:05;-0.193
6/4/2013 11:10;-0.193
6/4/2013 11:15;-0.2
6/4/2013 11:20;-0.181
6/4/2013 11:25;-0.17
6/4/2013 11:30;-0.156
6/4/2013 11:35;-0.176
6/4/2013 11:40;-0.161
6/4/2013 11:45;-0.151
6/4/2013 11:50;-0.126
6/4/2013 11:55;-0.134
6/4/2013 12:00;-0.13
